9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02
6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02
-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02
-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02
-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02
-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02
-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02
3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03
8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02
9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02;9.818511427254454638e-02;8.509596458306828426e-02;6.174293683447899805e-02;3.094289142110517865e-02;-3.589434564209736944e-03;-3.768876736802337368e-02;-6.724222285143871547e-02;-8.868539914727702200e-02;-9.943170420250398156e-02;-9.818511427254454638e-02;-8.509596458306828426e-02;-6.174293683447899805e-02;-3.094289142110517865e-02;3.589434564209736944e-03;3.768876736802337368e-02;6.724222285143871547e-02;8.868539914727702200e-02;9.943170420250398156e-02
